Date,Stage,Flow
2021-07-03 13:20,1.092,5.75
2021-07-03 13:25,1.091,5.73
2021-07-03 13:30,1.091,5.73
2021-07-03 13:35,1.093,5.78
2021-07-03 13:40,1.092,5.75
2021-07-03 13:45,1.093,5.78
2021-07-03 13:50,1.091,5.73
2021-07-03 13:55,1.087,5.63
2021-07-03 14:00,1.09,5.7
2021-07-03 14:05,1.088,5.65
2021-07-03 14:10,1.09,5.7
2021-07-03 14:15,1.093,5.78
2021-07-03 14:20,1.091,5.73
2021-07-03 14:25,1.089,5.68
2021-07-03 14:30,1.088,5.65
2021-07-03 14:35,1.087,5.63
2021-07-03 14:40,1.087,5.63
2021-07-03 14:45,1.088,5.65
2021-07-03 14:50,1.088,5.65
2021-07-03 14:55,1.088,5.65
2021-07-03 15:00,1.087,5.63
2021-07-03 15:05,1.088,5.65
2021-07-03 15:10,1.088,5.65
2021-07-03 15:15,1.087,5.63
2021-07-03 15:20,1.087,5.63
2021-07-03 15:25,1.087,5.63
2021-07-03 15:30,1.085,5.58
2021-07-03 15:35,1.086,5.61
2021-07-03 15:40,1.087,5.63
2021-07-03 15:45,1.086,5.61
2021-07-03 15:50,1.086,5.61
2021-07-03 15:55,1.085,5.58
2021-07-03 16:00,1.085,5.58
2021-07-03 16:05,1.087,5.63
2021-07-03 16:10,1.083,5.54
2021-07-03 16:15,1.087,5.63
2021-07-03 16:20,1.084,5.56
2021-07-03 16:25,1.084,5.56
2021-07-03 16:30,1.083,5.54
2021-07-03 16:35,1.082,5.51
2021-07-03 16:40,1.084,5.56
2021-07-03 16:45,1.082,5.51
2021-07-03 16:50,1.082,5.51
2021-07-03 16:55,1.079,5.44
2021-07-03 17:00,1.081,5.49
2021-07-03 17:05,1.082,5.51
2021-07-03 17:10,1.08,5.46
2021-07-03 17:15,1.081,5.49
2021-07-03 17:20,1.08,5.46
2021-07-03 17:25,1.081,5.49
2021-07-03 17:30,1.082,5.51
2021-07-03 17:35,1.081,5.49
2021-07-03 17:40,1.08,5.46
2021-07-03 17:45,1.078,5.42
2021-07-03 17:50,1.077,5.39
2021-07-03 17:55,1.076,5.37
2021-07-03 18:00,1.075,5.35
2021-07-03 18:05,1.078,5.42
2021-07-03 18:10,1.078,5.42
2021-07-03 18:15,1.076,5.37
2021-07-03 18:20,1.076,5.37
2021-07-03 18:25,1.076,5.37
2021-07-03 18:30,1.075,5.35
2021-07-03 18:35,1.075,5.35
2021-07-03 18:40,1.074,5.32
2021-07-03 18:45,1.075,5.35
2021-07-03 18:50,1.075,5.35
2021-07-03 18:55,1.075,5.35
2021-07-03 19:00,1.072,5.28
2021-07-03 19:05,1.073,5.3
2021-07-03 19:10,1.074,5.32
2021-07-03 19:15,1.075,5.35
2021-07-03 19:20,1.073,5.3
2021-07-03 19:25,1.072,5.28
2021-07-03 19:30,1.073,5.3
2021-07-03 19:35,1.072,5.28
2021-07-03 19:40,1.072,5.28
2021-07-03 19:45,1.072,5.28
2021-07-03 19:50,1.072,5.28
2021-07-03 19:55,1.074,5.32
2021-07-03 20:00,1.071,5.25
2021-07-03 20:05,1.071,5.25
2021-07-03 20:10,1.071,5.25
2021-07-03 20:15,1.071,5.25
2021-07-03 20:20,1.071,5.25
2021-07-03 20:25,1.072,5.28
2021-07-03 20:30,1.071,5.25
2021-07-03 20:35,1.071,5.25
2021-07-03 20:40,1.071,5.25
2021-07-03 20:45,1.071,5.25
2021-07-03 20:50,1.071,5.25
2021-07-03 20:55,1.07,5.23
2021-07-03 21:00,1.071,5.25
2021-07-03 21:05,1.071,5.25
2021-07-03 21:10,1.071,5.25
2021-07-03 21:15,1.07,5.23
2021-07-03 21:20,1.072,5.28
2021-07-03 21:25,1.071,5.25
2021-07-03 21:30,1.07,5.23
2021-07-03 21:35,1.07,5.23
2021-07-03 21:40,1.07,5.23
2021-07-03 21:45,1.073,5.3
2021-07-03 21:50,1.07,5.23
2021-07-03 21:55,1.071,5.25
2021-07-03 22:00,1.071,5.25
2021-07-03 22:05,1.071,5.25
2021-07-03 22:10,1.071,5.25
2021-07-03 22:15,1.07,5.23
2021-07-03 22:20,1.07,5.23
2021-07-03 22:25,1.069,5.21
2021-07-03 22:30,1.069,5.21
2021-07-03 22:35,1.069,5.21
2021-07-03 22:40,1.071,5.25
2021-07-03 22:45,1.07,5.23
2021-07-03 22:50,1.072,5.28
2021-07-03 22:55,1.07,5.23
2021-07-03 23:00,1.07,5.23
2021-07-03 23:05,1.071,5.25
2021-07-03 23:10,1.07,5.23
2021-07-03 23:15,1.07,5.23
2021-07-03 23:20,1.07,5.23
2021-07-03 23:25,1.07,5.23
2021-07-03 23:30,1.071,5.25
2021-07-03 23:35,1.07,5.23
2021-07-03 23:40,1.069,5.21
2021-07-03 23:45,1.07,5.23
2021-07-03 23:50,1.072,5.28
2021-07-03 23:55,1.071,5.25
2021-07-04 0:00,1.071,5.25
2021-07-04 0:05,1.07,5.23
2021-07-04 0:10,1.07,5.23
2021-07-04 0:15,1.071,5.25
2021-07-04 0:20,1.071,5.25
2021-07-04 0:25,1.071,5.25
2021-07-04 0:30,1.071,5.25
2021-07-04 0:35,1.071,5.25
2021-07-04 0:40,1.071,5.25
2021-07-04 0:45,1.071,5.25
2021-07-04 0:50,1.071,5.25
2021-07-04 0:55,1.071,5.25
2021-07-04 1:00,1.072,5.28
2021-07-04 1:05,1.071,5.25
2021-07-04 1:10,1.069,5.21
2021-07-04 1:15,1.07,5.23
2021-07-04 1:20,1.071,5.25
2021-07-04 1:25,1.071,5.25
2021-07-04 1:30,1.07,5.23
2021-07-04 1:35,1.07,5.23
2021-07-04 1:40,1.071,5.25
2021-07-04 1:45,1.071,5.25
2021-07-04 1:50,1.071,5.25
2021-07-04 1:55,1.071,5.25
2021-07-04 2:00,1.071,5.25
2021-07-04 2:05,1.071,5.25
2021-07-04 2:10,1.07,5.23
2021-07-04 2:15,1.071,5.25
2021-07-04 2:20,1.071,5.25
2021-07-04 2:25,1.071,5.25
2021-07-04 2:30,1.071,5.25
2021-07-04 2:35,1.071,5.25
2021-07-04 2:40,1.072,5.28
2021-07-04 2:45,1.071,5.25
2021-07-04 2:50,1.071,5.25
2021-07-04 2:55,1.071,5.25
2021-07-04 3:00,1.071,5.25
2021-07-04 3:05,1.074,5.32
2021-07-04 3:10,1.07,5.23
2021-07-04 3:15,1.071,5.25
2021-07-04 3:20,1.071,5.26
2021-07-04 3:25,1.071,5.26
2021-07-04 3:30,1.071,5.26
2021-07-04 3:35,1.071,5.26
2021-07-04 3:40,1.073,5.3
2021-07-04 3:45,1.07,5.23
2021-07-04 3:50,1.071,5.26
2021-07-04 3:55,1.071,5.26
2021-07-04 4:00,1.071,5.26
2021-07-04 4:05,1.07,5.23
2021-07-04 4:10,1.071,5.26
2021-07-04 4:15,1.071,5.26
2021-07-04 4:20,1.071,5.26
2021-07-04 4:25,1.071,5.26
2021-07-04 4:30,1.071,5.26
2021-07-04 4:35,1.07,5.23
2021-07-04 4:40,1.071,5.26
2021-07-04 4:45,1.071,5.26
2021-07-04 4:50,1.072,5.28
2021-07-04 4:55,1.07,5.23
2021-07-04 5:00,1.071,5.26
2021-07-04 5:05,1.07,5.23
2021-07-04 5:10,1.072,5.28
2021-07-04 5:15,1.071,5.26
2021-07-04 5:20,1.071,5.26
2021-07-04 5:25,1.071,5.26
2021-07-04 5:30,1.069,5.21
2021-07-04 5:35,1.071,5.26
2021-07-04 5:40,1.069,5.21
2021-07-04 5:45,1.068,5.19
2021-07-04 5:50,1.07,5.23
2021-07-04 5:55,1.069,5.21
2021-07-04 6:00,1.071,5.26
2021-07-04 6:05,1.069,5.21
2021-07-04 6:10,1.069,5.21
2021-07-04 6:15,1.069,5.21
2021-07-04 6:20,1.068,5.19
2021-07-04 6:25,1.067,5.16
2021-07-04 6:30,1.069,5.21
2021-07-04 6:35,1.068,5.19
2021-07-04 6:40,1.069,5.21
2021-07-04 6:45,1.067,5.16
2021-07-04 6:50,1.069,5.21
2021-07-04 6:55,1.069,5.21
2021-07-04 7:00,1.068,5.19
2021-07-04 7:05,1.066,5.14
2021-07-04 7:10,1.068,5.19
2021-07-04 7:15,1.067,5.16
2021-07-04 7:20,1.068,5.19
2021-07-04 7:25,1.069,5.21
2021-07-04 7:30,1.064,5.1
2021-07-04 7:35,1.068,5.19
2021-07-04 7:40,1.067,5.16
2021-07-04 7:45,1.069,5.21
2021-07-04 7:50,1.067,5.16
2021-07-04 7:55,1.067,5.16
2021-07-04 8:00,1.07,5.23
2021-07-04 8:05,1.066,5.14
2021-07-04 8:10,1.066,5.14
2021-07-04 8:15,1.066,5.14
2021-07-04 8:20,1.066,5.14
2021-07-04 8:25,1.065,5.12
2021-07-04 8:30,1.065,5.12
2021-07-04 8:35,1.067,5.16
2021-07-04 8:40,1.065,5.12
2021-07-04 8:45,1.064,5.1
2021-07-04 8:50,1.066,5.14
2021-07-04 8:55,1.067,5.16
2021-07-04 9:00,1.066,5.14
2021-07-04 9:05,1.065,5.12
2021-07-04 9:10,1.064,5.1
2021-07-04 9:15,1.064,5.1
2021-07-04 9:20,1.064,5.1
2021-07-04 9:25,1.066,5.14
2021-07-04 9:30,1.063,5.07
2021-07-04 9:35,1.065,5.12
2021-07-04 9:40,1.063,5.07
2021-07-04 9:45,1.063,5.07
2021-07-04 9:50,1.065,5.12
2021-07-04 9:55,1.062,5.05
2021-07-04 10:00,1.065,5.12
2021-07-04 10:05,1.064,5.1
2021-07-04 10:10,1.062,5.05
2021-07-04 10:15,1.062,5.05
2021-07-04 10:20,1.062,5.05
2021-07-04 10:25,1.064,5.1
2021-07-04 10:30,1.061,5.03
2021-07-04 10:35,1.063,5.07
2021-07-04 10:40,1.062,5.05
2021-07-04 10:45,1.062,5.05
2021-07-04 10:50,1.061,5.03
2021-07-04 10:55,1.061,5.03
2021-07-04 11:00,1.061,5.03
2021-07-04 11:05,1.061,5.03
2021-07-04 11:10,1.061,5.03
2021-07-04 11:15,1.06,5.01
2021-07-04 11:20,1.059,4.98
2021-07-04 11:25,1.059,4.98
2021-07-04 11:30,1.062,5.05
2021-07-04 11:35,1.061,5.03
2021-07-04 11:40,1.062,5.05
2021-07-04 11:45,1.06,5.01
2021-07-04 11:50,1.06,5.01
2021-07-04 11:55,1.06,5.01
2021-07-04 12:00,1.06,5.01
2021-07-04 12:05,1.058,4.96
2021-07-04 12:10,1.06,5.01
2021-07-04 12:15,1.057,4.94
2021-07-04 12:20,1.058,4.96
2021-07-04 12:25,1.058,4.96
2021-07-04 12:30,1.059,4.98
2021-07-04 12:35,1.058,4.96
2021-07-04 12:40,1.057,4.94
2021-07-04 12:45,1.056,4.92
2021-07-04 12:50,1.057,4.94
2021-07-04 12:55,1.058,4.96
2021-07-04 13:00,1.055,4.9
2021-07-04 13:05,1.053,4.85
2021-07-04 13:10,1.055,4.9
2021-07-04 13:15,1.054,4.87
2021-07-04 13:20,1.056,4.92
2021-07-04 13:25,1.054,4.87
2021-07-04 13:30,1.055,4.9
2021-07-04 13:35,1.055,4.9
2021-07-04 13:40,1.055,4.9
2021-07-04 13:45,1.055,4.9
2021-07-04 13:50,1.057,4.94
2021-07-04 13:55,1.054,4.87
2021-07-04 14:00,1.054,4.87
2021-07-04 14:05,1.053,4.85
2021-07-04 14:10,1.056,4.92
2021-07-04 14:15,1.055,4.9
2021-07-04 14:20,1.053,4.85
2021-07-04 14:25,1.052,4.83
2021-07-04 14:30,1.053,4.85
2021-07-04 14:35,1.055,4.9
2021-07-04 14:40,1.051,4.81
2021-07-04 14:45,1.052,4.83
2021-07-04 14:50,1.052,4.83
2021-07-04 14:55,1.053,4.85
2021-07-04 15:00,1.049,4.76
2021-07-04 15:05,1.05,4.79
2021-07-04 15:10,1.05,4.79
2021-07-04 15:15,1.051,4.81
2021-07-04 15:20,1.05,4.79
2021-07-04 15:25,1.05,4.79
2021-07-04 15:30,1.047,4.72
2021-07-04 15:35,1.047,4.72
2021-07-04 15:40,1.048,4.74
2021-07-04 15:45,1.049,4.76
2021-07-04 15:50,1.049,4.76
2021-07-04 15:55,1.048,4.74
2021-07-04 16:00,1.05,4.79
2021-07-04 16:05,1.046,4.7
2021-07-04 16:10,1.045,4.68
2021-07-04 16:15,1.047,4.72
2021-07-04 16:20,1.048,4.74
2021-07-04 16:25,1.048,4.74
2021-07-04 16:30,1.045,4.68
2021-07-04 16:35,1.046,4.7
2021-07-04 16:40,1.047,4.72
2021-07-04 16:45,1.045,4.68
2021-07-04 16:50,1.045,4.68
2021-07-04 16:55,1.044,4.66
2021-07-04 17:00,1.042,4.61
2021-07-04 17:05,1.044,4.66
2021-07-04 17:10,1.041,4.59
2021-07-04 17:15,1.043,4.64
2021-07-04 17:20,1.044,4.66
2021-07-04 17:25,1.044,4.66
2021-07-04 17:30,1.045,4.68
2021-07-04 17:35,1.043,4.64
2021-07-04 17:40,1.044,4.66
2021-07-04 17:45,1.045,4.68
2021-07-04 17:50,1.042,4.61
2021-07-04 17:55,1.043,4.64
2021-07-04 18:00,1.042,4.61
2021-07-04 18:05,1.043,4.64
2021-07-04 18:10,1.041,4.59
2021-07-04 18:15,1.043,4.64
2021-07-04 18:20,1.041,4.59
2021-07-04 18:25,1.041,4.59
2021-07-04 18:30,1.04,4.57
2021-07-04 18:35,1.041,4.59
2021-07-04 18:40,1.043,4.64
2021-07-04 18:45,1.041,4.59
2021-07-04 18:50,1.042,4.61
2021-07-04 18:55,1.039,4.55
2021-07-04 19:00,1.041,4.59
2021-07-04 19:05,1.04,4.57
2021-07-04 19:10,1.041,4.59
2021-07-04 19:15,1.039,4.55
2021-07-04 19:20,1.04,4.57
2021-07-04 19:25,1.039,4.55
2021-07-04 19:30,1.039,4.55
2021-07-04 19:35,1.038,4.53
2021-07-04 19:40,1.036,4.49
2021-07-04 19:45,1.038,4.53
2021-07-04 19:50,1.039,4.55
2021-07-04 19:55,1.041,4.59
2021-07-04 20:00,1.037,4.51
2021-07-04 20:05,1.036,4.49
2021-07-04 20:10,1.04,4.57
2021-07-04 20:15,1.038,4.53
2021-07-04 20:20,1.036,4.49
2021-07-04 20:25,1.038,4.53
2021-07-04 20:30,1.037,4.51
2021-07-04 20:35,1.036,4.49
2021-07-04 20:40,1.034,4.45
2021-07-04 20:45,1.035,4.47
2021-07-04 20:50,1.036,4.49
2021-07-04 20:55,1.037,4.51
2021-07-04 21:00,1.037,4.51
2021-07-04 21:05,1.034,4.45
2021-07-04 21:10,1.035,4.47
2021-07-04 21:15,1.035,4.47
2021-07-04 21:20,1.035,4.47
2021-07-04 21:25,1.036,4.49
2021-07-04 21:30,1.036,4.49
2021-07-04 21:35,1.035,4.47
2021-07-04 21:40,1.034,4.45
2021-07-04 21:45,1.035,4.47
2021-07-04 21:50,1.034,4.45
2021-07-04 21:55,1.034,4.45
2021-07-04 22:00,1.036,4.49
2021-07-04 22:05,1.035,4.47
2021-07-04 22:10,1.036,4.49
2021-07-04 22:15,1.034,4.45
2021-07-04 22:20,1.034,4.45
2021-07-04 22:25,1.035,4.47
2021-07-04 22:30,1.033,4.43
2021-07-04 22:35,1.034,4.45
2021-07-04 22:40,1.034,4.45
2021-07-04 22:45,1.034,4.45
2021-07-04 22:50,1.034,4.45
2021-07-04 22:55,1.036,4.49
2021-07-04 23:00,1.035,4.47
2021-07-04 23:05,1.036,4.49
2021-07-04 23:10,1.034,4.45
2021-07-04 23:15,1.033,4.43
2021-07-04 23:20,1.032,4.4
2021-07-04 23:25,1.033,4.43
2021-07-04 23:30,1.032,4.4
2021-07-04 23:35,1.034,4.45
2021-07-04 23:40,1.035,4.47
2021-07-04 23:45,1.034,4.45
2021-07-04 23:50,1.031,4.38
2021-07-04 23:55,1.032,4.4
2021-07-05 0:00,1.033,4.43
2021-07-05 0:05,1.033,4.43
2021-07-05 0:10,1.035,4.47
2021-07-05 0:15,1.033,4.43
2021-07-05 0:20,1.033,4.43
2021-07-05 0:25,1.034,4.45
2021-07-05 0:30,1.034,4.45
2021-07-05 0:35,1.035,4.47
2021-07-05 0:40,1.034,4.45
2021-07-05 0:45,1.034,4.45
2021-07-05 0:50,1.036,4.49
2021-07-05 0:55,1.036,4.49
2021-07-05 1:00,1.036,4.49
2021-07-05 1:05,1.033,4.43
2021-07-05 1:10,1.035,4.47
2021-07-05 1:15,1.032,4.4
2021-07-05 1:20,1.032,4.4
2021-07-05 1:25,1.034,4.45
2021-07-05 1:30,1.033,4.43
2021-07-05 1:35,1.033,4.43
2021-07-05 1:40,1.036,4.49
2021-07-05 1:45,1.033,4.43
2021-07-05 1:50,1.036,4.49
2021-07-05 1:55,1.034,4.45
2021-07-05 2:00,1.036,4.49
2021-07-05 2:05,1.034,4.45
2021-07-05 2:10,1.033,4.43
2021-07-05 2:15,1.033,4.43
2021-07-05 2:20,1.033,4.43
2021-07-05 2:25,1.035,4.47
2021-07-05 2:30,1.033,4.43
2021-07-05 2:35,1.034,4.45
2021-07-05 2:40,1.036,4.49
2021-07-05 2:45,1.033,4.43
2021-07-05 2:50,1.037,4.51
2021-07-05 2:55,1.036,4.49
2021-07-05 3:00,1.034,4.45
2021-07-05 3:05,1.034,4.45
2021-07-05 3:10,1.034,4.45
2021-07-05 3:15,1.035,4.47
2021-07-05 3:20,1.034,4.45
2021-07-05 3:25,1.034,4.45
2021-07-05 3:30,1.036,4.49
2021-07-05 3:35,1.035,4.47
2021-07-05 3:40,1.034,4.45
2021-07-05 3:45,1.035,4.47
2021-07-05 3:50,1.036,4.49
2021-07-05 3:55,1.034,4.45
2021-07-05 4:00,1.035,4.47
2021-07-05 4:05,1.034,4.45
2021-07-05 4:10,1.035,4.47
2021-07-05 4:15,1.035,4.47
2021-07-05 4:20,1.034,4.45
2021-07-05 4:25,1.035,4.47
2021-07-05 4:30,1.033,4.43
2021-07-05 4:35,1.034,4.45
2021-07-05 4:40,1.033,4.43
2021-07-05 4:45,1.035,4.47
2021-07-05 4:50,1.034,4.45
2021-07-05 4:55,1.034,4.45
2021-07-05 5:00,1.036,4.49
2021-07-05 5:05,1.036,4.49
2021-07-05 5:10,1.035,4.47
2021-07-05 5:15,1.035,4.47
2021-07-05 5:20,1.033,4.43
2021-07-05 5:25,1.035,4.47
2021-07-05 5:30,1.033,4.43
2021-07-05 5:35,1.036,4.49
2021-07-05 5:40,1.034,4.45
2021-07-05 5:45,1.035,4.47
2021-07-05 5:50,1.035,4.47
2021-07-05 5:55,1.033,4.43
2021-07-05 6:00,1.034,4.45
2021-07-05 6:05,1.033,4.43
2021-07-05 6:10,1.034,4.45
2021-07-05 6:15,1.033,4.43
2021-07-05 6:20,1.033,4.43
2021-07-05 6:25,1.033,4.43
2021-07-05 6:30,1.034,4.45
2021-07-05 6:35,1.035,4.47
2021-07-05 6:40,1.033,4.43
2021-07-05 6:45,1.034,4.45
2021-07-05 6:50,1.034,4.45
2021-07-05 6:55,1.034,4.45
2021-07-05 7:00,1.034,4.45
2021-07-05 7:05,1.033,4.43
2021-07-05 7:10,1.034,4.45
2021-07-05 7:15,1.03,4.36
2021-07-05 7:20,1.032,4.4
2021-07-05 7:25,1.033,4.43
2021-07-05 7:30,1.032,4.4
2021-07-05 7:35,1.032,4.4
2021-07-05 7:40,1.031,4.38
2021-07-05 7:45,1.033,4.43
2021-07-05 7:50,1.033,4.43
2021-07-05 7:55,1.033,4.43
2021-07-05 8:00,1.03,4.36
2021-07-05 8:05,1.032,4.4
2021-07-05 8:10,1.035,4.47
2021-07-05 8:15,1.032,4.4
2021-07-05 8:20,1.032,4.4
2021-07-05 8:25,1.033,4.43
2021-07-05 8:30,1.031,4.38
2021-07-05 8:35,1.034,4.45
2021-07-05 8:40,1.031,4.38
2021-07-05 8:45,1.032,4.4
2021-07-05 8:50,1.034,4.45
2021-07-05 8:55,1.034,4.45
2021-07-05 9:00,1.035,4.47
2021-07-05 9:05,1.036,4.49
2021-07-05 9:10,1.036,4.49
2021-07-05 9:15,1.036,4.49
2021-07-05 9:20,1.035,4.47
2021-07-05 9:25,1.033,4.43
2021-07-05 9:30,1.035,4.47
2021-07-05 9:35,1.034,4.45
2021-07-05 9:40,1.032,4.4
2021-07-05 9:45,1.032,4.4
2021-07-05 9:50,1.032,4.4
2021-07-05 9:55,1.032,4.4
2021-07-05 10:00,1.032,4.4
2021-07-05 10:05,1.032,4.41
2021-07-05 10:10,1.033,4.43
2021-07-05 10:15,1.032,4.41
2021-07-05 10:20,1.032,4.41
2021-07-05 10:25,1.03,4.36
2021-07-05 10:30,1.031,4.38
2021-07-05 10:35,1.03,4.36
2021-07-05 10:40,1.03,4.36
2021-07-05 10:45,1.029,4.34
2021-07-05 10:50,1.032,4.41
2021-07-05 10:55,1.03,4.36
2021-07-05 11:00,1.031,4.38
2021-07-05 11:05,1.031,4.38
2021-07-05 11:10,1.03,4.36
2021-07-05 11:15,1.029,4.34
2021-07-05 11:20,1.03,4.36
2021-07-05 11:25,1.03,4.36
2021-07-05 11:30,1.033,4.43
2021-07-05 11:35,1.029,4.34
2021-07-05 11:40,1.029,4.34
2021-07-05 11:45,1.029,4.34
2021-07-05 11:50,1.027,4.3
2021-07-05 11:55,1.029,4.34
2021-07-05 12:00,1.03,4.36
2021-07-05 12:05,1.028,4.32
2021-07-05 12:10,1.027,4.3
2021-07-05 12:15,1.028,4.32
2021-07-05 12:20,1.028,4.32
2021-07-05 12:25,1.026,4.28
2021-07-05 12:30,1.028,4.32
2021-07-05 12:35,1.027,4.3
2021-07-05 12:40,1.029,4.34
2021-07-05 12:45,1.027,4.3
2021-07-05 12:50,1.027,4.3
2021-07-05 12:55,1.028,4.32
2021-07-05 13:00,1.027,4.3
2021-07-05 13:05,1.028,4.32
2021-07-05 13:10,1.027,4.3
2021-07-05 13:15,1.027,4.3
2021-07-05 13:20,1.027,4.3
2021-07-05 13:25,1.028,4.32
2021-07-05 13:30,1.027,4.3
2021-07-05 13:35,1.028,4.32
2021-07-05 13:40,1.027,4.3
2021-07-05 13:45,1.028,4.32
2021-07-05 13:50,1.027,4.3
2021-07-05 13:55,1.024,4.24
2021-07-05 14:00,1.026,4.28
2021-07-05 14:05,1.026,4.28
2021-07-05 14:10,1.027,4.3
2021-07-05 14:15,1.027,4.3
2021-07-05 14:20,1.025,4.26
2021-07-05 14:25,1.027,4.3
2021-07-05 14:30,1.025,4.26
2021-07-05 14:35,1.024,4.24
2021-07-05 14:40,1.024,4.24
2021-07-05 14:45,1.026,4.28
2021-07-05 14:50,1.025,4.26
2021-07-05 14:55,1.025,4.26
2021-07-05 15:00,1.026,4.28
2021-07-05 15:05,1.025,4.26
2021-07-05 15:10,1.025,4.26
2021-07-05 15:15,1.024,4.24
2021-07-05 15:20,1.023,4.22
2021-07-05 15:25,1.025,4.26
2021-07-05 15:30,1.024,4.24
2021-07-05 15:35,1.022,4.2
2021-07-05 15:40,1.023,4.22
2021-07-05 15:45,1.023,4.22
2021-07-05 15:50,1.022,4.2
2021-07-05 15:55,1.024,4.24
2021-07-05 16:00,1.023,4.22
2021-07-05 16:05,1.024,4.24
2021-07-05 16:10,1.023,4.22
2021-07-05 16:15,1.023,4.22
2021-07-05 16:20,1.021,4.18
2021-07-05 16:25,1.022,4.2
2021-07-05 16:30,1.022,4.2
2021-07-05 16:35,1.022,4.2
2021-07-05 16:40,1.021,4.18
2021-07-05 16:45,1.022,4.2
2021-07-05 16:50,1.022,4.2
2021-07-05 16:55,1.019,4.14
2021-07-05 17:00,1.02,4.16
2021-07-05 17:05,1.02,4.16
2021-07-05 17:10,1.02,4.16
2021-07-05 17:15,1.019,4.14
2021-07-05 17:20,1.021,4.18
2021-07-05 17:25,1.019,4.14
2021-07-05 17:30,1.018,4.12
2021-07-05 17:35,1.019,4.14
2021-07-05 17:40,1.018,4.12
2021-07-05 17:45,1.018,4.12
2021-07-05 17:50,1.017,4.1
2021-07-05 17:55,1.019,4.14
2021-07-05 18:00,1.02,4.16
2021-07-05 18:05,1.018,4.12
2021-07-05 18:10,1.017,4.1
2021-07-05 18:15,1.018,4.12
2021-07-05 18:20,1.019,4.14
2021-07-05 18:25,1.017,4.1
2021-07-05 18:30,1.018,4.12
2021-07-05 18:35,1.018,4.12
2021-07-05 18:40,1.019,4.14
2021-07-05 18:45,1.017,4.1
2021-07-05 18:50,1.018,4.12
2021-07-05 18:55,1.018,4.12
2021-07-05 19:00,1.016,4.08
2021-07-05 19:05,1.016,4.08
2021-07-05 19:10,1.018,4.12
2021-07-05 19:15,1.017,4.1
2021-07-05 19:20,1.015,4.06
2021-07-05 19:25,1.017,4.1
2021-07-05 19:30,1.018,4.12
2021-07-05 19:35,1.015,4.06
2021-07-05 19:40,1.018,4.12
2021-07-05 19:45,1.015,4.06
2021-07-05 19:50,1.016,4.08
2021-07-05 19:55,1.015,4.06
2021-07-05 20:00,1.016,4.08
2021-07-05 20:05,1.017,4.1
2021-07-05 20:10,1.014,4.04
2021-07-05 20:15,1.014,4.04
2021-07-05 20:20,1.014,4.04
2021-07-05 20:25,1.013,4.02
2021-07-05 20:30,1.015,4.06
2021-07-05 20:35,1.015,4.06
2021-07-05 20:40,1.018,4.12
2021-07-05 20:45,1.012,4
2021-07-05 20:50,1.014,4.04
2021-07-05 20:55,1.012,4
2021-07-05 21:00,1.014,4.04
2021-07-05 21:05,1.015,4.06
2021-07-05 21:10,1.013,4.02
2021-07-05 21:15,1.012,4
2021-07-05 21:20,1.014,4.04
2021-07-05 21:25,1.013,4.02
2021-07-05 21:30,1.012,4
2021-07-05 21:35,1.014,4.04
2021-07-05 21:40,1.013,4.02
2021-07-05 21:45,1.013,4.02
2021-07-05 21:50,1.014,4.04
2021-07-05 21:55,1.012,4
2021-07-05 22:00,1.014,4.04
2021-07-05 22:05,1.013,4.02
2021-07-05 22:10,1.011,3.98
2021-07-05 22:15,1.012,4
2021-07-05 22:20,1.012,4
2021-07-05 22:25,1.012,4
2021-07-05 22:30,1.012,4
2021-07-05 22:35,1.012,4
2021-07-05 22:40,1.013,4.02
2021-07-05 22:45,1.012,4
2021-07-05 22:50,1.013,4.02
2021-07-05 22:55,1.013,4.02
2021-07-05 23:00,1.012,4
2021-07-05 23:05,1.012,4
2021-07-05 23:10,1.012,4
2021-07-05 23:15,1.014,4.04
2021-07-05 23:20,1.012,4
2021-07-05 23:25,1.013,4.02
2021-07-05 23:30,1.012,4
2021-07-05 23:35,1.012,4
2021-07-05 23:40,1.012,4
2021-07-05 23:45,1.012,4
2021-07-05 23:50,1.011,3.98
2021-07-05 23:55,1.012,4
2021-07-06 0:00,1.011,3.98
2021-07-06 0:05,1.011,3.98
2021-07-06 0:10,1.012,4
2021-07-06 0:15,1.012,4
2021-07-06 0:20,1.011,3.98
2021-07-06 0:25,1.011,3.98
2021-07-06 0:30,1.01,3.97
2021-07-06 0:35,1.01,3.97
2021-07-06 0:40,1.009,3.95
2021-07-06 0:45,1.01,3.97
2021-07-06 0:50,1.011,3.98
2021-07-06 0:55,1.01,3.97
2021-07-06 1:00,1.012,4
2021-07-06 1:05,1.011,3.98
2021-07-06 1:10,1.01,3.97
2021-07-06 1:15,1.011,3.98
2021-07-06 1:20,1.011,3.98
2021-07-06 1:25,1.011,3.98
2021-07-06 1:30,1.012,4
2021-07-06 1:35,1.009,3.95
2021-07-06 1:40,1.009,3.95
2021-07-06 1:45,1.01,3.97
2021-07-06 1:50,1.01,3.97
2021-07-06 1:55,1.01,3.97
2021-07-06 2:00,1.008,3.93
2021-07-06 2:05,1.011,3.98
2021-07-06 2:10,1.01,3.97
2021-07-06 2:15,1.009,3.95
2021-07-06 2:20,1.009,3.95
2021-07-06 2:25,1.011,3.98
2021-07-06 2:30,1.009,3.95
2021-07-06 2:35,1.007,3.91
2021-07-06 2:40,1.011,3.98
2021-07-06 2:45,1.011,3.98
